job_id,service_type,price,material_cost,labor_cost,travel_cost,service_profit
3386,Paver Sealing,1200,480.0,151.52,24.73,543.75
3387,Paver Sealing,1200,480.0,126.48,22.77,570.75
3387,Patio/Pool Deck Cleaning,200,24.84,176.89,22.89,-24.62
3387,Roof Cleaning,1300,130.0,167.95,13.82,988.23
3388,Roof Cleaning,1600,160.0,137.5,23.55,1278.95
3389,Roof Cleaning,750,75.0,63.69,11.54,599.77
3390,Paver Sealing,1500,600.0,176.61,24.74,698.65
3390,House Wash,350,40.65,63.22,11.16,234.97
3390,Roof Cleaning,600,60.0,159.57,23.97,356.46
3391,Window Cleaning,300,9.0,193.72,11.28,86.0
3392,House Wash,450,60.92,130.22,25.55,233.31
3392,Roof Cleaning,600,60.0,93.0,24.68,422.32
3393,Roof Cleaning,450,45.0,185.25,20.91,198.84
3394,Paver Sealing,900,360.0,116.74,20.15,403.11
3394,Window Cleaning,600,18.0,117.42,27.9,436.68
3394,Patio/Pool Deck Cleaning,400,42.53,141.55,29.92,186.0
3395,Roof Cleaning,1600,160.0,93.77,20.15,1326.08
3396,Driveway Cleaning,300,30.8,126.46,17.36,125.38
3396,Roof Cleaning,800,80.0,113.38,15.68,590.94
3397,Roof Cleaning,1500,150.0,152.2,28.49,1169.31
3398,Driveway Cleaning,500,53.12,124.07,19.14,303.67
3398,House Wash,400,48.87,105.35,23.4,222.38
3398,Roof Cleaning,900,90.0,62.87,16.55,730.58
3399,Driveway Cleaning,200,27.75,116.51,10.54,45.2
3400,Driveway Cleaning,250,31.42,137.17,13.26,68.15
3400,Roof Cleaning,850,85.0,85.28,18.61,661.11
3400,Window Cleaning,650,19.5,128.27,13.84,488.39
3401,Window Cleaning,200,6.0,143.49,18.8,31.71
3402,Roof Cleaning,450,45.0,86.28,11.58,307.14
3402,Window Cleaning,500,15.0,87.69,11.83,385.48
3403,Patio/Pool Deck Cleaning,250,33.95,141.64,27.05,47.36
3403,Solar Panel Cleaning,200,6.0,182.76,17.98,-6.74
3404,Patio/Pool Deck Cleaning,400,46.39,61.2,13.05,279.36
3405,House Wash,550,78.83,100.92,12.47,357.78
3406,Roof Cleaning,1600,160.0,84.85,15.59,1339.56
3406,Roof Cleaning,1600,160.0,76.82,20.22,1342.96
3406,Driveway Cleaning,400,58.65,197.23,26.29,117.83
3407,Driveway Cleaning,400,52.63,107.81,17.15,222.41
3408,Solar Panel Cleaning,450,13.5,183.4,29.39,223.71
3408,House Wash,350,44.6,90.39,29.99,185.02
3408,Paver Sealing,1900,760.0,152.17,23.65,964.18
3409,Roof Cleaning,1300,130.0,83.04,23.31,1063.65
3410,Window Cleaning,300,9.0,112.02,17.23,161.75
3410,Paver Sealing,1900,760.0,161.19,22.14,956.67
3411,Paver Sealing,1000,400.0,132.78,25.81,441.41
3411,House Wash,300,35.16,181.19,11.0,72.65
3411,Driveway Cleaning,400,49.63,162.68,15.64,172.05
3412,Paver Sealing,2800,1120.0,135.76,12.09,1532.15
3412,Paver Sealing,1100,440.0,199.82,13.91,446.27
3412,Paver Sealing,2400,960.0,113.02,27.71,1299.27
3413,Paver Sealing,1300,520.0,116.7,28.63,634.67
3413,Driveway Cleaning,200,26.94,60.39,24.9,87.77
3413,Paver Sealing,3000,1200.0,102.7,12.37,1684.93
3414,Paver Sealing,1300,520.0,157.97,15.78,606.25
3415,Roof Cleaning,500,50.0,90.86,14.69,344.45
3415,Patio/Pool Deck Cleaning,300,30.76,178.77,11.0,79.47
3416,Roof Cleaning,1600,160.0,62.97,24.71,1352.32
3416,Paver Sealing,1700,680.0,185.53,21.44,813.03
3417,Driveway Cleaning,250,26.95,74.63,11.42,137.0
3417,Roof Cleaning,650,65.0,121.03,29.96,434.01
3418,Roof Cleaning,450,45.0,154.01,14.09,236.9
3418,Window Cleaning,200,6.0,131.9,24.01,38.09
3419,Patio/Pool Deck Cleaning,350,40.24,95.81,19.62,194.33
3419,Roof Cleaning,500,50.0,112.86,14.46,322.68
3419,Paver Sealing,1400,560.0,118.55,26.01,695.44
3420,Window Cleaning,650,19.5,140.45,19.01,471.04
3420,Paver Sealing,1600,640.0,188.26,21.31,750.43
3421,Roof Cleaning,1300,130.0,199.71,19.13,951.16
3421,Roof Cleaning,650,65.0,104.02,17.23,463.75
3422,Roof Cleaning,1000,100.0,180.62,16.33,703.05
3422,Window Cleaning,700,21.0,65.53,27.54,585.93
3422,House Wash,300,38.59,185.06,18.16,58.19
3423,Patio/Pool Deck Cleaning,500,67.52,114.68,17.86,299.94
3424,Paver Sealing,900,360.0,105.82,26.43,407.75
3424,Driveway Cleaning,250,29.67,166.88,19.79,33.66
3425,Roof Cleaning,550,55.0,86.1,21.37,387.53
3425,Patio/Pool Deck Cleaning,400,46.25,81.19,23.08,249.48
3426,Roof Cleaning,550,55.0,114.24,23.92,356.84
3427,Paver Sealing,1700,680.0,188.49,11.92,819.59
3427,Roof Cleaning,650,65.0,118.44,18.2,448.36
3428,House Wash,600,61.91,59.88,10.85,467.36
3429,Driveway Cleaning,350,52.2,55.38,23.22,219.2
3430,Roof Cleaning,900,90.0,174.38,22.0,613.62
3430,Patio/Pool Deck Cleaning,200,25.12,108.24,19.15,47.49
3431,Paver Sealing,1200,480.0,114.58,19.15,586.27
3431,Paver Sealing,3000,1200.0,148.9,19.32,1631.78
3432,Roof Cleaning,900,90.0,111.6,27.28,671.12
3433,Paver Sealing,1500,600.0,75.88,14.83,809.29
3433,Paver Sealing,1200,480.0,169.61,24.63,525.76
3433,Paver Sealing,900,360.0,85.5,21.51,432.99
3434,Paver Sealing,1400,560.0,122.99,21.88,695.13
3435,Window Cleaning,600,18.0,66.91,11.6,503.49
3436,Roof Cleaning,900,90.0,197.52,17.17,595.31
3437,Roof Cleaning,1300,130.0,98.08,18.52,1053.4
3438,House Wash,550,63.13,102.63,18.71,365.53
3438,Roof Cleaning,1100,110.0,123.81,15.12,851.07
3439,Paver Sealing,1800,720.0,98.36,18.52,963.12
3439,Window Cleaning,450,13.5,75.02,27.01,334.47
3439,Roof Cleaning,1400,140.0,138.36,23.71,1097.93
3440,House Wash,450,55.2,135.84,14.04,244.92
3440,Roof Cleaning,550,55.0,78.03,21.14,395.83
3441,Solar Panel Cleaning,200,6.0,144.85,24.91,24.24
3441,Roof Cleaning,900,90.0,143.39,13.76,652.85
3442,Driveway Cleaning,250,34.34,126.05,14.76,74.85
3443,Paver Sealing,1600,640.0,52.72,22.17,885.11
3443,House Wash,350,38.43,199.36,27.94,84.27
3444,Roof Cleaning,950,95.0,97.48,25.51,732.01
3444,Driveway Cleaning,400,47.18,170.84,19.97,162.01
3445,Patio/Pool Deck Cleaning,500,62.76,120.11,23.45,293.68
3445,Patio/Pool Deck Cleaning,200,23.25,189.81,23.57,-36.63
3445,Roof Cleaning,600,60.0,90.67,20.88,428.45
3446,Paver Sealing,1600,640.0,121.02,25.71,813.27
3447,Roof Cleaning,1400,140.0,138.38,18.72,1102.9
3448,Paver Sealing,3000,1200.0,163.93,21.66,1614.41
3449,Window Cleaning,700,21.0,80.47,12.86,585.67
3450,House Wash,500,69.34,158.99,17.22,254.45
3450,Driveway Cleaning,200,26.54,143.05,24.1,6.31
3450,Roof Cleaning,600,60.0,103.35,18.68,417.97
3451,Paver Sealing,2800,1120.0,156.6,19.71,1503.69
3452,Paver Sealing,1100,440.0,65.47,13.23,581.3
3452,Window Cleaning,700,21.0,188.73,14.95,475.32
3453,Paver Sealing,1500,600.0,136.36,27.02,736.62
3453,Window Cleaning,700,21.0,52.28,23.8,602.92
3454,Roof Cleaning,500,50.0,161.7,15.41,272.89
3455,Paver Sealing,2200,880.0,59.33,11.75,1248.92
3456,Paver Sealing,900,360.0,155.98,27.4,356.62
3457,House Wash,400,42.05,156.47,17.26,184.22
3457,Driveway Cleaning,250,35.53,100.73,14.36,99.38
3458,Window Cleaning,450,13.5,192.92,15.24,228.34
3458,Patio/Pool Deck Cleaning,200,29.5,90.37,25.08,55.05
3459,Patio/Pool Deck Cleaning,250,34.97,87.08,24.32,103.63
3459,Paver Sealing,800,320.0,103.79,13.35,362.86
3460,Roof Cleaning,1100,110.0,196.71,26.46,766.83
3460,Paver Sealing,1200,480.0,130.49,15.59,573.92
3461,Roof Cleaning,500,50.0,119.53,20.44,310.03
3462,Roof Cleaning,950,95.0,140.87,12.56,701.57
3462,Patio/Pool Deck Cleaning,200,27.73,181.58,18.29,-27.6
3463,House Wash,600,68.2,143.58,23.92,364.3
3463,Patio/Pool Deck Cleaning,200,28.15,132.5,27.38,11.97
3464,Roof Cleaning,650,65.0,53.02,14.87,517.11
3464,Patio/Pool Deck Cleaning,200,24.42,183.49,19.35,-27.26
3464,Roof Cleaning,1100,110.0,99.08,16.79,874.13
3465,House Wash,650,90.67,85.5,28.98,444.85
3466,House Wash,400,41.79,123.9,28.02,206.29
3466,Roof Cleaning,1200,120.0,57.02,16.07,1006.91
3467,Roof Cleaning,700,70.0,161.74,26.76,441.5
3467,Driveway Cleaning,450,47.37,127.26,25.44,249.93
3467,Roof Cleaning,1000,100.0,144.66,25.14,730.2
3468,Solar Panel Cleaning,200,6.0,184.39,15.66,-6.05
3468,House Wash,400,40.53,192.15,23.68,143.64
3469,Paver Sealing,1300,520.0,101.07,12.25,666.68
3469,Roof Cleaning,1600,160.0,54.02,13.0,1372.98
3469,Roof Cleaning,750,75.0,149.85,20.2,504.95
3470,Driveway Cleaning,450,47.82,163.36,24.24,214.58
3470,House Wash,350,45.61,125.5,11.22,167.67
3471,Window Cleaning,200,6.0,95.72,23.03,75.25
3471,House Wash,350,48.8,199.21,26.06,75.93
3471,Paver Sealing,1100,440.0,184.32,28.11,447.57
3472,House Wash,550,60.36,156.47,11.5,321.67
3472,House Wash,650,68.76,192.49,16.78,371.97
3473,Roof Cleaning,1600,160.0,66.13,21.23,1352.64
3473,Paver Sealing,900,360.0,182.23,11.4,346.37
3474,Patio/Pool Deck Cleaning,400,40.69,80.53,14.37,264.41
3474,Patio/Pool Deck Cleaning,200,22.86,139.94,29.31,7.89
3475,House Wash,400,49.45,80.1,10.31,260.14
3476,Solar Panel Cleaning,250,7.5,67.66,28.93,145.91
3476,Roof Cleaning,1400,140.0,53.35,25.64,1181.01
3477,Paver Sealing,1500,600.0,140.4,23.57,736.03
3478,Roof Cleaning,850,85.0,136.31,26.49,602.2
3478,Paver Sealing,1600,640.0,95.03,12.37,852.6
3479,Solar Panel Cleaning,300,9.0,67.51,18.63,204.86
3479,House Wash,450,62.47,192.31,19.98,175.24
3479,Driveway Cleaning,450,65.42,70.01,27.83,286.74
3480,House Wash,300,37.92,142.4,28.84,90.84
3480,Roof Cleaning,650,65.0,174.67,13.83,396.5
3481,Paver Sealing,1200,480.0,185.82,20.42,513.76
3482,Roof Cleaning,650,65.0,183.93,22.79,378.28
3483,Paver Sealing,800,320.0,195.99,27.24,256.77
3484,Driveway Cleaning,250,29.61,154.31,24.25,41.83
3484,Window Cleaning,550,16.5,182.76,15.63,335.11
3484,Paver Sealing,1900,760.0,109.06,20.51,1010.43
3485,Roof Cleaning,550,55.0,119.58,14.17,361.25
3486,House Wash,350,42.52,196.65,11.14,99.69
3486,Paver Sealing,2000,800.0,137.54,10.73,1051.73
3487,Paver Sealing,1100,440.0,131.68,18.73,509.59
3487,Window Cleaning,200,6.0,183.22,17.34,-6.56
3487,Roof Cleaning,1600,160.0,96.38,20.63,1322.99
3488,House Wash,450,61.56,129.51,10.52,248.41
3488,Window Cleaning,500,15.0,83.78,18.27,382.95
3488,Paver Sealing,2800,1120.0,165.44,14.84,1499.72
3489,Window Cleaning,500,15.0,108.7,19.75,356.55
3490,Driveway Cleaning,250,28.55,167.45,23.42,30.58
3490,Roof Cleaning,1500,150.0,78.82,14.41,1256.77
3490,Patio/Pool Deck Cleaning,300,33.61,101.82,26.66,137.91
3491,Driveway Cleaning,300,38.03,198.55,24.76,38.66
3492,House Wash,450,51.34,52.15,12.36,334.15
3492,Driveway Cleaning,400,56.73,94.28,15.7,233.29
3493,Paver Sealing,2400,960.0,166.87,22.11,1251.02
3493,Roof Cleaning,700,70.0,128.86,14.67,486.47
3493,Paver Sealing,2200,880.0,108.04,26.67,1185.29
3494,Paver Sealing,1200,480.0,100.0,18.8,601.2
3494,Window Cleaning,450,13.5,60.54,28.96,347.0
3494,Window Cleaning,600,18.0,126.17,26.79,429.04
3495,House Wash,700,102.45,59.71,12.26,525.58
3495,House Wash,300,35.31,119.63,16.56,128.5
3496,House Wash,600,83.61,91.05,15.29,410.05
3496,Roof Cleaning,800,80.0,176.49,10.55,532.96
3496,Driveway Cleaning,500,72.62,145.98,14.54,266.86
3497,Roof Cleaning,950,95.0,184.06,15.12,655.82
3497,Patio/Pool Deck Cleaning,250,35.43,165.65,26.28,22.64
3497,Driveway Cleaning,300,43.67,98.89,13.13,144.31
3498,House Wash,550,57.23,176.55,15.87,300.35
3498,Paver Sealing,1500,600.0,56.02,22.19,821.79
3498,Roof Cleaning,750,75.0,105.31,14.31,555.38
3499,Driveway Cleaning,300,34.85,87.87,15.58,161.7
3499,Patio/Pool Deck Cleaning,400,47.19,50.54,25.63,276.64
3499,Paver Sealing,800,320.0,69.29,29.7,381.01
3500,Paver Sealing,2000,800.0,107.33,27.97,1064.7
3500,Window Cleaning,650,19.5,92.87,12.45,525.18
3501,Driveway Cleaning,450,45.76,132.67,29.39,242.18
3501,Driveway Cleaning,300,34.23,116.21,11.26,138.3
3502,Paver Sealing,1500,600.0,66.92,28.94,804.14
3503,Roof Cleaning,1100,110.0,61.62,21.99,906.39
3503,Window Cleaning,650,19.5,89.6,27.48,513.42
3503,Driveway Cleaning,350,45.53,110.19,13.82,180.46
3504,Roof Cleaning,900,90.0,167.24,12.64,630.12
3504,Paver Sealing,3000,1200.0,190.62,15.54,1593.84
3504,House Wash,300,31.89,101.74,23.46,142.91
3505,Patio/Pool Deck Cleaning,250,29.23,117.98,21.33,81.46
3506,Paver Sealing,2000,800.0,120.46,15.33,1064.21
3507,Patio/Pool Deck Cleaning,250,26.25,56.22,15.31,152.22
3508,Paver Sealing,1100,440.0,182.46,26.49,451.05
3509,House Wash,500,69.23,122.88,25.2,282.69
3510,Patio/Pool Deck Cleaning,350,48.71,79.62,21.17,200.5
3510,Patio/Pool Deck Cleaning,300,35.42,148.94,16.6,99.04
3510,Driveway Cleaning,300,33.67,158.18,17.19,90.96
3511,Paver Sealing,2400,960.0,104.3,19.28,1316.42
3512,House Wash,350,42.78,198.32,13.86,95.04
3513,Roof Cleaning,600,60.0,145.03,27.07,367.9
3514,Window Cleaning,400,12.0,107.27,16.17,264.56
3515,Roof Cleaning,1500,150.0,98.5,14.1,1237.4
3515,Driveway Cleaning,300,42.0,82.07,15.23,160.7
3516,Paver Sealing,1300,520.0,166.12,11.49,602.39
3516,Patio/Pool Deck Cleaning,500,50.92,87.98,28.38,332.72
3516,House Wash,700,97.35,118.63,16.43,467.59
3517,Paver Sealing,2400,960.0,94.33,19.26,1326.41
3517,Roof Cleaning,1200,120.0,185.52,23.19,871.29
3518,Paver Sealing,1100,440.0,140.69,23.78,495.53
3519,House Wash,550,58.22,107.23,14.67,369.88
3520,Window Cleaning,450,13.5,167.01,27.63,241.86
3521,Window Cleaning,550,16.5,174.53,11.38,347.59
3521,Patio/Pool Deck Cleaning,250,34.79,69.69,23.24,122.28
3521,Driveway Cleaning,200,29.0,154.31,29.02,-12.33
3522,Roof Cleaning,1200,120.0,196.04,11.6,872.36
3523,House Wash,350,39.39,76.84,23.14,210.63
3524,House Wash,650,84.72,111.49,16.25,437.54
3524,Solar Panel Cleaning,200,6.0,195.35,19.94,-21.29
3525,Driveway Cleaning,400,42.65,164.84,26.38,166.13
3525,Driveway Cleaning,250,37.21,197.83,28.73,-13.77
3526,House Wash,650,83.92,112.99,14.12,438.97
3527,Paver Sealing,1400,560.0,118.8,22.57,698.63
3528,House Wash,700,98.55,55.47,10.07,535.91
3528,House Wash,400,53.68,110.88,23.23,212.21
3529,Patio/Pool Deck Cleaning,500,56.15,77.93,24.48,341.44
3530,Paver Sealing,1000,400.0,157.2,17.35,425.45
3530,Paver Sealing,900,360.0,138.8,15.9,385.3
3530,Paver Sealing,1000,400.0,116.21,15.85,467.94
3531,Roof Cleaning,1400,140.0,134.23,11.12,1114.65
3532,Roof Cleaning,500,50.0,118.97,29.6,301.43
3533,Paver Sealing,3000,1200.0,110.3,20.23,1669.47
3533,Roof Cleaning,1600,160.0,73.61,25.27,1341.12
3534,Window Cleaning,550,16.5,161.31,13.85,358.34
3535,Driveway Cleaning,300,41.99,120.34,23.69,113.98
3536,Paver Sealing,1600,640.0,72.84,15.05,872.11
3537,Roof Cleaning,1500,150.0,169.67,17.14,1163.19
3538,Roof Cleaning,1600,160.0,186.32,15.89,1237.79
3538,Solar Panel Cleaning,500,15.0,98.22,15.14,371.64
3538,Driveway Cleaning,250,35.22,64.04,15.52,135.22
3539,Window Cleaning,500,15.0,190.01,11.6,283.39
3539,Roof Cleaning,700,70.0,187.18,16.89,425.93
3540,House Wash,600,73.33,125.5,25.15,376.02
3541,Roof Cleaning,600,60.0,133.35,27.52,379.13
3542,Patio/Pool Deck Cleaning,200,27.65,62.23,10.81,99.31
3543,Window Cleaning,250,7.5,112.55,26.26,103.69
3543,House Wash,550,76.62,118.96,10.39,344.03
3544,Paver Sealing,2000,800.0,129.27,29.5,1041.23
3545,Roof Cleaning,1400,140.0,151.0,11.48,1097.52
3545,House Wash,600,79.41,75.68,22.61,422.3
3546,Roof Cleaning,950,95.0,90.04,17.82,747.14
3547,House Wash,550,68.15,131.55,15.5,334.8
3548,House Wash,550,63.69,174.53,20.91,290.87
3548,Paver Sealing,1600,640.0,192.1,26.9,741.0
3549,Paver Sealing,1400,560.0,163.53,29.63,646.84
3549,House Wash,650,79.58,129.66,28.01,412.75
3549,Paver Sealing,1900,760.0,88.31,18.71,1032.98
3550,Roof Cleaning,700,70.0,161.56,12.19,456.25
3551,Patio/Pool Deck Cleaning,350,43.18,176.3,16.84,113.68
3551,Roof Cleaning,550,55.0,81.42,10.77,402.81
3551,Roof Cleaning,550,55.0,162.83,14.64,317.53
3552,Window Cleaning,500,15.0,192.66,20.1,272.24
3552,Paver Sealing,2400,960.0,117.37,16.7,1305.93
3553,Roof Cleaning,1400,140.0,55.51,15.21,1189.28
3554,Roof Cleaning,1300,130.0,164.55,29.14,976.31
3554,House Wash,300,44.74,96.76,13.73,144.77
3555,Paver Sealing,2600,1040.0,184.3,21.2,1354.5
3556,House Wash,450,56.38,74.32,21.54,297.76
3556,Window Cleaning,700,21.0,176.39,21.74,480.87
3557,House Wash,600,84.65,145.74,12.74,356.87
3557,Paver Sealing,1400,560.0,65.48,22.33,752.19
3557,Roof Cleaning,1500,150.0,176.39,29.86,1143.75
3558,Roof Cleaning,500,50.0,156.75,28.74,264.51
3559,Driveway Cleaning,350,37.96,163.19,23.78,125.07
3560,Driveway Cleaning,300,41.71,82.82,27.43,148.04
3560,Paver Sealing,900,360.0,167.33,22.32,350.35
3561,Paver Sealing,2200,880.0,130.74,13.57,1175.69
3562,Window Cleaning,250,7.5,121.68,26.29,94.53
3562,Paver Sealing,1400,560.0,133.8,10.06,696.14
3563,Roof Cleaning,950,95.0,153.45,19.58,681.97
3564,Roof Cleaning,750,75.0,81.44,28.5,565.06
3565,House Wash,400,56.33,119.8,28.37,195.5
3566,House Wash,550,58.21,55.42,22.17,414.2
3566,Roof Cleaning,1100,110.0,99.41,23.74,866.85
3566,Roof Cleaning,750,75.0,98.33,16.5,560.17
3567,Roof Cleaning,1000,100.0,80.44,28.25,791.31
3567,Paver Sealing,1300,520.0,143.77,28.08,608.15
3568,Roof Cleaning,550,55.0,71.76,25.24,398.0
3569,Paver Sealing,1700,680.0,192.65,22.92,804.43
3569,Paver Sealing,2200,880.0,65.43,19.48,1235.09
3570,Window Cleaning,400,12.0,126.65,23.19,238.16
3570,Driveway Cleaning,300,31.04,139.38,10.27,119.31
3570,Driveway Cleaning,500,73.31,95.61,28.8,302.28
3571,Paver Sealing,1500,600.0,144.26,25.23,730.51
3572,Paver Sealing,1500,600.0,56.04,28.44,815.52
3572,House Wash,500,72.11,110.13,26.66,291.1
3572,Patio/Pool Deck Cleaning,300,32.64,187.71,14.91,64.74
3573,House Wash,400,42.12,83.31,20.07,254.5
3573,Roof Cleaning,500,50.0,72.12,20.95,356.93
3573,House Wash,700,100.12,190.33,25.69,383.86
3574,Roof Cleaning,1600,160.0,66.82,24.19,1348.99
3575,Window Cleaning,250,7.5,52.51,19.93,170.06
3575,Roof Cleaning,600,60.0,153.45,24.39,362.16
3576,Roof Cleaning,700,70.0,191.33,23.93,414.74
3577,Paver Sealing,2800,1120.0,188.29,27.75,1463.96
3578,Paver Sealing,1200,480.0,144.37,21.68,553.95
3579,House Wash,500,53.87,61.3,22.82,362.01
3580,Roof Cleaning,500,50.0,172.56,23.32,254.12
3580,Patio/Pool Deck Cleaning,250,28.4,198.95,13.66,8.99
3581,Roof Cleaning,1300,130.0,72.48,28.92,1068.6
3581,Paver Sealing,2000,800.0,188.96,16.74,994.3
3581,Patio/Pool Deck Cleaning,400,49.66,144.02,20.09,186.23
3582,Paver Sealing,2600,1040.0,87.7,28.19,1444.11
3582,Window Cleaning,600,18.0,105.74,12.04,464.22
3583,House Wash,350,42.31,59.94,16.3,231.45
3583,Roof Cleaning,1000,100.0,51.3,10.19,838.51
3584,Roof Cleaning,550,55.0,143.61,14.78,336.61
3584,Roof Cleaning,1600,160.0,147.11,20.45,1272.44
3585,Roof Cleaning,1200,120.0,68.51,17.71,993.78
3586,Roof Cleaning,900,90.0,178.44,17.51,614.05
3586,Paver Sealing,1300,520.0,171.77,14.24,593.99
3587,Paver Sealing,2400,960.0,185.26,13.27,1241.47
3588,House Wash,600,87.17,88.36,25.27,399.2
3588,Driveway Cleaning,400,43.19,121.92,19.63,215.26
3589,Driveway Cleaning,250,36.57,157.49,29.46,26.48
3589,House Wash,500,50.93,184.08,27.96,237.03
3590,Patio/Pool Deck Cleaning,200,28.35,69.28,15.35,87.02
3591,Roof Cleaning,1300,130.0,50.14,29.52,1090.34
3591,Roof Cleaning,500,50.0,100.94,12.9,336.16
3591,Paver Sealing,1800,720.0,180.63,10.4,888.97
3592,Roof Cleaning,1600,160.0,133.68,19.33,1286.99
3593,Roof Cleaning,950,95.0,194.02,21.04,639.94
3593,Driveway Cleaning,500,58.0,115.72,19.41,306.87
3594,Roof Cleaning,650,65.0,139.78,21.6,423.62
3595,Patio/Pool Deck Cleaning,250,28.95,141.74,12.66,66.65
3596,Roof Cleaning,600,60.0,60.89,14.87,464.24
3597,Patio/Pool Deck Cleaning,350,46.46,59.17,18.73,225.64
3598,Driveway Cleaning,300,34.58,188.72,16.59,60.11
3598,Roof Cleaning,500,50.0,199.11,27.4,223.49
3599,Window Cleaning,300,9.0,58.63,19.56,212.81
3599,Window Cleaning,650,19.5,153.01,11.17,466.32
3600,Roof Cleaning,850,85.0,59.91,12.7,692.39
3600,Driveway Cleaning,500,63.04,74.27,20.7,341.99
3601,Window Cleaning,650,19.5,146.4,11.47,472.63
3602,Driveway Cleaning,250,30.29,170.35,15.64,33.72
3603,Paver Sealing,2400,960.0,85.15,20.28,1334.57
3604,Paver Sealing,1100,440.0,176.98,16.77,466.25
3604,Patio/Pool Deck Cleaning,350,38.71,160.76,28.97,121.56
3604,House Wash,650,79.31,147.17,24.04,399.48
3605,Driveway Cleaning,400,41.59,71.16,21.5,265.75
3605,Window Cleaning,300,9.0,153.03,17.87,120.1
3606,Window Cleaning,300,9.0,90.66,24.06,176.28
3606,Driveway Cleaning,350,47.01,152.17,14.48,136.34
3606,House Wash,550,70.47,155.02,29.94,294.57
3607,Paver Sealing,900,360.0,61.69,24.86,453.45
3608,Driveway Cleaning,300,32.56,198.36,24.51,44.57
3609,Paver Sealing,1400,560.0,96.08,13.08,730.84
3610,Roof Cleaning,550,55.0,93.48,16.13,385.39
3611,Window Cleaning,200,6.0,51.76,16.02,126.22
3611,Roof Cleaning,1000,100.0,96.58,17.21,786.21
3612,Patio/Pool Deck Cleaning,200,28.09,78.55,27.43,65.93
3612,Paver Sealing,900,360.0,158.4,11.74,369.86
3613,House Wash,550,66.26,119.89,13.41,350.44
3614,House Wash,400,55.19,181.13,11.95,151.73
3615,Roof Cleaning,650,65.0,118.47,21.41,445.12
3615,Window Cleaning,500,15.0,87.94,26.21,370.85
3615,Driveway Cleaning,250,33.63,139.14,12.89,64.34
3616,Paver Sealing,1700,680.0,96.82,15.31,907.87
3616,Roof Cleaning,600,60.0,164.97,27.65,347.38
3617,Roof Cleaning,1100,110.0,130.09,14.85,845.06
3618,Patio/Pool Deck Cleaning,250,34.98,166.6,19.27,29.15
3618,Solar Panel Cleaning,300,9.0,188.93,16.57,85.5
3618,Paver Sealing,800,320.0,119.64,13.59,346.77
3619,House Wash,550,70.84,139.21,20.3,319.65
3620,Paver Sealing,2000,800.0,146.33,20.1,1033.57
3620,Driveway Cleaning,450,61.91,137.27,12.37,238.45
3621,House Wash,650,82.83,63.58,17.05,486.54
3621,Roof Cleaning,700,70.0,121.64,28.13,480.23
3622,Patio/Pool Deck Cleaning,450,63.0,51.48,10.2,325.32
3623,Window Cleaning,550,16.5,166.48,25.59,341.43
3623,Paver Sealing,1300,520.0,182.41,10.26,587.33
3624,Roof Cleaning,1100,110.0,74.84,16.72,898.44
3625,Roof Cleaning,1000,100.0,97.91,24.99,777.1
3625,House Wash,400,45.61,98.48,15.75,240.16
3626,Window Cleaning,500,15.0,173.8,10.88,300.32
3627,House Wash,600,83.59,186.91,19.74,309.76
3628,Patio/Pool Deck Cleaning,450,63.36,109.13,10.66,266.85
3628,Paver Sealing,1700,680.0,193.43,22.5,804.07
3629,Paver Sealing,1800,720.0,186.46,10.27,883.27
3630,House Wash,350,39.95,96.05,14.39,199.61
3631,Driveway Cleaning,200,23.45,117.95,28.05,30.55
3632,Roof Cleaning,550,55.0,55.89,21.33,417.78
3633,Roof Cleaning,550,55.0,190.65,14.24,290.11
3633,Paver Sealing,1700,680.0,72.35,24.73,922.92
3634,Paver Sealing,2200,880.0,181.24,21.15,1117.61
3635,Roof Cleaning,450,45.0,98.49,27.75,278.76
3635,Roof Cleaning,600,60.0,199.75,13.37,326.88
3636,Solar Panel Cleaning,500,15.0,90.39,18.34,376.27
3637,Paver Sealing,2800,1120.0,66.43,25.48,1588.09
3637,Window Cleaning,550,16.5,179.17,24.36,329.97
3637,Paver Sealing,2800,1120.0,136.16,10.26,1533.58
3638,Window Cleaning,700,21.0,114.34,12.19,552.47
3639,Driveway Cleaning,200,29.13,53.35,22.75,94.77
3639,House Wash,400,48.64,180.96,29.6,140.8
3640,Driveway Cleaning,350,47.05,192.71,21.25,88.99
3640,Patio/Pool Deck Cleaning,250,36.16,69.29,16.22,128.33
3640,Roof Cleaning,700,70.0,135.81,26.06,468.13
3641,Roof Cleaning,850,85.0,106.29,12.79,645.92
3641,Paver Sealing,1100,440.0,161.25,12.95,485.8
3642,Patio/Pool Deck Cleaning,350,51.65,78.73,27.24,192.38
3643,House Wash,500,64.99,177.46,27.35,230.2
3643,House Wash,700,102.12,137.82,24.25,435.81
3643,Roof Cleaning,700,70.0,187.11,26.48,416.41
3644,Roof Cleaning,800,80.0,130.63,13.83,575.54
3645,Driveway Cleaning,450,61.05,104.23,14.41,270.31
3646,Paver Sealing,1400,560.0,188.51,15.89,635.6
3647,House Wash,550,78.38,87.06,13.51,371.05
3648,Paver Sealing,800,320.0,101.69,24.96,353.35
3648,Window Cleaning,600,18.0,197.25,17.2,367.55
3649,Driveway Cleaning,500,71.54,56.76,21.47,350.23
3649,House Wash,300,44.91,70.84,21.19,163.06
3649,Paver Sealing,3000,1200.0,190.56,26.95,1582.49
